    0.959441576615673530E+00    0.817233419782906867E+00    0.114099776287032117E+02   -0.639908251662724936E+01
    0.960583131920231370E+00    0.890212760469288544E+00    0.216920930134618501E+02   -0.639582577799348684E+01
    0.954042648674302884E+00    0.808855665881349384E+00    0.232497478287257948E+02   -0.639401266415688418E+01
    0.959387892689292254E+00    0.763566153299171879E+00    0.171876520358561109E+02   -0.637524992784429578E+01
    0.952040811910006002E+00    0.725279123605689025E+00    0.119343220331452784E+02   -0.636686674883103088E+01
    0.949538595227157112E+00    0.846699512933271392E+00    0.273244456287259823E+02   -0.636674472819121551E+01
    0.948787636226503417E+00    0.871235275879022164E+00    0.167719270072660791E+02   -0.636105501544211105E+01
    0.955473580887881813E+00    0.745028723239737900E+00    0.153544024109015016E+02   -0.634637200320143080E+01
    0.950168631580149525E+00    0.805869062801576996E+00    0.210691037443789781E+02   -0.634156210422859878E+01
    0.951517460990137121E+00    0.898411955749100155E+00    0.267400129206787014E+02   -0.633894462237093848E+01
    0.963882038996738411E+00    0.742151127536108235E+00    0.104189381995316985E+02   -0.632086287057257667E+01
    0.966940396448545236E+00    0.818291456536487716E+00    0.193905832355067922E+02   -0.630446227450974384E+01
    0.963405110929150599E+00    0.853008679684366000E+00    0.143432943925777447E+02   -0.628877965455941190E+01
    0.962679008445050943E+00    0.881275898835720328E+00    0.226019388094495497E+02   -0.628609759355969810E+01
    0.949548748608841753E+00    0.754799753397651041E+00    0.106025062252579279E+02   -0.628277842227028849E+01
    0.966709614396112360E+00    0.812299784054837715E+00    0.191278542098795832E+02   -0.627982476427969871E+01
    0.969502718394469443E+00    0.801232409402264478E+00    0.162986583399340361E+02   -0.627905379848387124E+01
    0.947668581971698343E+00    0.875003779531943193E+00    0.193658310599234724E+02   -0.627324294493187207E+01
    0.949373906737731588E+00    0.817688465356527727E+00    0.219563818678206850E+02   -0.626379278094451841E+01
    0.969944558134607004E+00    0.774188609477444722E+00    0.138863460958908753E+02   -0.626027343604957842E+01
    0.963114517346169263E+00    0.855633398480249219E+00    0.273932008368789077E+02   -0.624081279127727129E+01
    0.965852874718663768E+00    0.862252792535813550E+00    0.180786623935509319E+02   -0.622069564019411292E+01
    0.959518760597569909E+00    0.892629533736359226E+00    0.232759430949037132E+02   -0.620715916752981567E+01
    0.956819880003367707E+00    0.769899080391018953E+00    0.179112282015539108E+02   -0.619936092318674703E+01
    0.949499995884748094E+00    0.778548238800518377E+00    0.175397351693277663E+02   -0.618797551228869125E+01
    0.968667741535436444E+00    0.837616353746573616E+00    0.171696140287568326E+02   -0.618580739981853345E+01
    0.954099371108501737E+00    0.723205543363049874E+00    0.120036458984318237E+02   -0.618577532082148274E+01
    0.957455744544995158E+00    0.802271571703510267E+00    0.108313030902220557E+02   -0.618253468081006474E+01
    0.965105133007759020E+00    0.735918763499198714E+00    0.118058173364551209E+02   -0.617246083655620836E+01
    0.945068859682926199E+00    0.797415033448738875E+00    0.129670098303439403E+02   -0.616840451456237027E+01
    0.960536927859817258E+00    0.725523839108008217E+00    0.108199058073283716E+02   -0.615998124739980035E+01
    0.955376945139796874E+00    0.812214412730455360E+00    0.236529377448563949E+02   -0.615984122579774152E+01
    0.960855717249508690E+00    0.887467935181465162E+00    0.274730887215419237E+02   -0.615820490379747909E+01
    0.968511019868109502E+00    0.776500865681039598E+00    0.151035095216629838E+02   -0.613660055835828899E+01
    0.947752790643964893E+00    0.835509444269140422E+00    0.220918875411824587E+02   -0.613134151743076572E+01
    0.955444196579557814E+00    0.802502443466421522E+00    0.219397840202458667E+02   -0.612929317814194086E+01
    0.967525120148682638E+00    0.848079415048053620E+00    0.164869393197514178E+02   -0.612580447406272022E+01
    0.952600377340401039E+00    0.898505197590901972E+00    0.284620849152660362E+02   -0.612068988228253463E+01
    0.951618087778325128E+00    0.751177211647538035E+00    0.102908278762377687E+02   -0.610527544204840211E+01
    0.969794836264156301E+00    0.823588378886883299E+00    0.154761188080991268E+02   -0.610401782849151875E+01
    0.951650531721643267E+00    0.826378054768294623E+00    0.247733900615370501E+02   -0.609293145106694300E+01
    0.956865368849707298E+00    0.729777303617154316E+00    0.133741081806621249E+02   -0.608167456154818087E+01
    0.958547381629821338E+00    0.894880615238478394E+00    0.259323586459907602E+02   -0.607656916791238721E+01
    0.958888513493659889E+00    0.794606011762190145E+00    0.205158659356961053E+02   -0.607072679656278957E+01
    0.949254544423349778E+00    0.870884790213040216E+00    0.275270263857728317E+02   -0.606142216728007455E+01
    0.970292912704476262E+00    0.783051812810989234E+00    0.129286580709533645E+02   -0.605996393996265770E+01
    0.958939291485562118E+00    0.824544319054115071E+00    0.255036595676680662E+02   -0.605222313033365289E+01
    0.950544883986117028E+00    0.852916238702937868E+00    0.294323641681215840E+02   -0.604885163437401552E+01
    0.952197496135703592E+00    0.750071320672870412E+00    0.152605751849005262E+02   -0.604261790333494719E+01
    0.947610233435864480E+00    0.866752194592907532E+00    0.223202961335620174E+02   -0.604092391767871550E+01
    0.962312611731143575E+00    0.875818987465143195E+00    0.258612975228599069E+02   -0.603218347233881147E+01
    0.962959184234635002E+00    0.731480118418322944E+00    0.110815032811362553E+02   -0.603167465676323999E+01
    0.961826550165910010E+00    0.782164905465770333E+00    0.183475308480791668E+02   -0.602387196860603780E+01
    0.963907987614354145E+00    0.858647693311589633E+00    0.240094118118858830E+02   -0.601984028482220168E+01
    0.950467563468104348E+00    0.888438873482886082E+00    0.216207033028711209E+02   -0.601685519680090586E+01
    0.945183083073296904E+00    0.810646919401552757E+00    0.135424392247552703E+02   -0.601580530969984828E+01
    0.954510948221998001E+00    0.898209444322031758E+00    0.251558109284222198E+02   -0.600846235994833933E+01
    0.963448188656064852E+00    0.859007057020780618E+00    0.249979068200168584E+02   -0.600725071511097219E+01
    0.960318197847383370E+00    0.838441732070586809E+00    0.278263950297895484E+02   -0.600176278173795286E+01
    0.959198848986739794E+00    0.776667753225434909E+00    0.182855534590040243E+02   -0.600105510729127012E+01
    0.957354273527653898E+00    0.803975996732735454E+00    0.219377440894803541E+02   -0.599848077807417823E+01
    0.962200814361292567E+00    0.732383887649202259E+00    0.107417168147402684E+02   -0.599815680776913940E+01
    0.965229521664641266E+00    0.853157768228744340E+00    0.215636568897412211E+02   -0.599243375368327147E+01
    0.956850185250984198E+00    0.896091523032855441E+00    0.240491238930028466E+02   -0.599215506677517329E+01
    0.961627728361608036E+00    0.840746140012206933E+00    0.264654961268965430E+02   -0.598454343982430448E+01
    0.960167171143695430E+00    0.888144111913908962E+00    0.236619521776436272E+02   -0.597980831119282996E+01
    0.967573805677557131E+00    0.752344343748371114E+00    0.119149281969020784E+02   -0.595856645535652074E+01
    0.948316716609775345E+00    0.757006335164910671E+00    0.111656390756904909E+02   -0.595327161224247714E+01
    0.947104678066382322E+00    0.864410368098322612E+00    0.182081341967446164E+02   -0.593798973423507892E+01
    0.970133601510980714E+00    0.784571815690615848E+00    0.138340937188095285E+02   -0.593538215045000062E+01
    0.968768543573587548E+00    0.785474912646272339E+00    0.119595364187210116E+02   -0.593409454116187618E+01
    0.951952796503058973E+00    0.817320344343584360E+00    0.229587024378079221E+02   -0.592342969686703569E+01
    0.952296350652501733E+00    0.782338649371711714E+00    0.185633371853497238E+02   -0.591107095482125455E+01
    0.952627776977839624E+00    0.835411321507866789E+00    0.271049493228889773E+02   -0.591037218019366772E+01
    0.951434491978983221E+00    0.841305885212148552E+00    0.272225391113550224E+02   -0.590947507170805153E+01
    0.963496685648799867E+00    0.857203263122630288E+00    0.243429979519420669E+02   -0.590363780411565386E+01
    0.949636084794440061E+00    0.850153214857033879E+00    0.258901377268374731E+02   -0.590232928241928789E+01
    0.967762658274828769E+00    0.801502008668943056E+00    0.121480880220457301E+02   -0.589006620833303707E+01
    0.968855505730343403E+00    0.817961084163954855E+00    0.168295752801911789E+02   -0.587313337022489623E+01
    0.951780174163942672E+00    0.836769440698678424E+00    0.263860227886470824E+02   -0.587012406802235542E+01
    0.961744463704770847E+00    0.775548872307327386E+00    0.175472207384080896E+02   -0.586931429681890027E+01
    0.956647859456218441E+00    0.834682239854197761E+00    0.285627913283264263E+02   -0.586522057258522533E+01
    0.967238809339785344E+00    0.754078615223372939E+00    0.131585289570222255E+02   -0.585494630644378855E+01
    0.964778710694233821E+00    0.747139178752835309E+00    0.108205704262624245E+02   -0.585294201973918948E+01
    0.951989971335203355E+00    0.846199959588679107E+00    0.292170372816727664E+02   -0.585034612475261628E+01
    0.953141081689805492E+00    0.733838339827526109E+00    0.133368564680713018E+02   -0.585024423368098567E+01
    0.959502846767265716E+00    0.803540277941166559E+00    0.212497185570865703E+02   -0.584848985742064098E+01
    0.955755376957935221E+00    0.780536938066658470E+00    0.187611900501666575E+02   -0.584731241854449202E+01
    0.959439572624616765E+00    0.888819340039827765E+00    0.266465275888461406E+02   -0.584534392155513771E+01
    0.950289007071498215E+00    0.879242577285789917E+00    0.284098878147582923E+02   -0.584340857142471659E+01
    0.951805370352548974E+00    0.734306052226350925E+00    0.109200705869857213E+02   -0.583932633689002678E+01
    0.964910007747704634E+00    0.767310547417160427E+00    0.157386137281891116E+02   -0.582748343060730267E+01
    0.954622725102969527E+00    0.726066332702144490E+00    0.110662990597189346E+02   -0.581722026012350657E+01
    0.961924405794966186E+00    0.876896628969147329E+00    0.240900829947159707E+02   -0.581680844664812469E+01
    0.953775333087248489E+00    0.895214298034503697E+00    0.246264245331349372E+02   -0.581596833193987983E+01
    0.949940180669462286E+00    0.884004439835367251E+00    0.219805079237999159E+02   -0.581254629592977778E+01
    0.954097439041710405E+00    0.894728026003812515E+00    0.235706765076745377E+02   -0.580886048240256425E+01
    0.946036363533327207E+00    0.826455332676037102E+00    0.186468773844825897E+02   -0.580211278688999776E+01
    0.951686421439998709E+00    0.889103387421083857E+00    0.295230067045293012E+02   -0.579674441394428452E+01
    0.961041635229375579E+00    0.874319169698975496E+00    0.295624145047584577E+02   -0.579375509745256156E+01
    0.959826695921171313E+00    0.877670117781481629E+00    0.176451895936857994E+02   -0.579324124201884594E+01
    0.967406983215912897E+00    0.841067725560782131E+00    0.154543815485638198E+02   -0.578700825340531466E+01
    0.957368910818967467E+00    0.769622661309055656E+00    0.175002918617313057E+02   -0.578103547683394758E+01
    0.952803394472383824E+00    0.761334156943452189E+00    0.163263031874858378E+02   -0.576034637716734554E+01
    0.951041666361003846E+00    0.807761622633264120E+00    0.115499278524284126E+02   -0.575434911035442553E+01
    0.954964427325759035E+00    0.834628776788469251E+00    0.277306529954983496E+02   -0.575383147370423398E+01
    0.966462731903120043E+00    0.747643557302466122E+00    0.123633920174183256E+02   -0.575268062052294749E+01
    0.956680791402238162E+00    0.861303727487034210E+00    0.146350335593233929E+02   -0.574939487918463144E+01
    0.951618558675250581E+00    0.887472369234440173E+00    0.295189821728681352E+02   -0.574781331330298695E+01
    0.950900554955004695E+00    0.848245464561987905E+00    0.270833409538293388E+02   -0.573888177965978308E+01
    0.961139241001708777E+00    0.819506374165780205E+00    0.225830316126685275E+02   -0.572796818444356237E+01
    0.962654109525957979E+00    0.844137908442589402E+00    0.243495631572229598E+02   -0.571847746461271189E+01
    0.948977384088935616E+00    0.800130888278148600E+00    0.189463240050001680E+02   -0.571044935740809212E+01
    0.960011264912735474E+00    0.848087397690821421E+00    0.290558407138324206E+02   -0.569635823944935193E+01
    0.952109609968248116E+00    0.890371095267669110E+00    0.235196881302804641E+02   -0.568257057552720735E+01
    0.944995117028748499E+00    0.818714692221921836E+00    0.149452801569917071E+02   -0.567853841038734330E+01
    0.952121159713747001E+00    0.796731902893139221E+00    0.110548673259679600E+02   -0.567754092916999120E+01
    0.958295917048722190E+00    0.827958615620722482E+00    0.253154944526348586E+02   -0.567689081994569733E+01
    0.951640854337234554E+00    0.746955224931016626E+00    0.144705204322124867E+02   -0.567497572821330554E+01
    0.950966696296120961E+00    0.793187668696822112E+00    0.110993791964343860E+02   -0.567184979110516352E+01
    0.953477551896089071E+00    0.893208406850736991E+00    0.253696219636012543E+02   -0.567091397448870271E+01
    0.959996569925492427E+00    0.845438500241234125E+00    0.280482027158615921E+02   -0.565590449221273417E+01
    0.958903408807174173E+00    0.887592776044531462E+00    0.227307144314807452E+02   -0.565463211796494480E+01
    0.949358481585282687E+00    0.834881915390151219E+00    0.227854615610651550E+02   -0.565395269083094654E+01
    0.960187629189704794E+00    0.827327755514890129E+00    0.241346198751458729E+02   -0.565163064572612939E+01
    0.949510121891356640E+00    0.849107763121479509E+00    0.244825975614611870E+02   -0.564485950144329784E+01
    0.960180219637453369E+00    0.883486974847931150E+00    0.221349660203448302E+02   -0.564371494984750210E+01
    0.950776646868410902E+00    0.881310964748456160E+00    0.192726579077082256E+02   -0.563972196247978452E+01
    0.946478652841690415E+00    0.838646050655052044E+00    0.149783497626786559E+02   -0.563925924287358171E+01
    0.953632093531994407E+00    0.892711353155690945E+00    0.281994221036250714E+02   -0.563135012735820251E+01
    0.959783110402688933E+00    0.834165219247516077E+00    0.255717010406665253E+02   -0.562528156659552714E+01
    0.960815577389764086E+00    0.880648325368113549E+00    0.229278131920262638E+02   -0.561991730589629768E+01
    0.954671773518769196E+00    0.773576325971583656E+00    0.177152665837040111E+02   -0.561150963833908900E+01
    0.945582334314703177E+00    0.836223674755175894E+00    0.171016149020246857E+02   -0.559501625252518053E+01
    0.965307268111706640E+00    0.752809966125151386E+00    0.110274878532245530E+02   -0.558961844690382836E+01
    0.950451370098697734E+00    0.862849551037641826E+00    0.273449644595173211E+02   -0.558550731111484744E+01
    0.956613503671822074E+00    0.805719917518340045E+00    0.215767331820493453E+02   -0.558288184396750786E+01
    0.948505467578717565E+00    0.834995798569054259E+00    0.136389923810483022E+02   -0.557596729269934244E+01
    0.959646447166711436E+00    0.883741684350703549E+00    0.254236336269028449E+02   -0.557407774680991430E+01
    0.962898115134732446E+00    0.845237479363291300E+00    0.235361194358277430E+02   -0.556597185555554663E+01
    0.955230588519120682E+00    0.892691932208600769E+00    0.257918005357705518E+02   -0.556018621459689744E+01
    0.962011635396605613E+00    0.851676712686779025E+00    0.252209695750403000E+02   -0.555817912231196409E+01
    0.964156907364034921E+00    0.756501792662383488E+00    0.146988666188295483E+02   -0.555516337835148200E+01
    0.961267022957265627E+00    0.858313258050021233E+00    0.270627632171014696E+02   -0.555372359388303316E+01
    0.955468679707124680E+00    0.892471791459806929E+00    0.256991991816817524E+02   -0.555020121158454494E+01
    0.966429972360358547E+00    0.758886453808978900E+00    0.113178666951135725E+02   -0.554910245266630131E+01
    0.966652881010411580E+00    0.846745458650102423E+00    0.173263511939682715E+02   -0.554837547872380199E+01
    0.963621360717883291E+00    0.741470502190728520E+00    0.130732800846949218E+02   -0.554714132194099641E+01
    0.968620127318662760E+00    0.781107023423854518E+00    0.145888709427773762E+02   -0.554683687306434070E+01
    0.956042614276373492E+00    0.823706945524248946E+00    0.244396997329162673E+02   -0.554512758421356633E+01
    0.955584955219680898E+00    0.892269481195475000E+00    0.252734034564571566E+02   -0.554351243030733709E+01
    0.951455624477031692E+00    0.880599067745729269E+00    0.287577063780971187E+02   -0.554062275865193854E+01
    0.955125446073412654E+00    0.882387991095770485E+00    0.182730063425477596E+02   -0.553596572125824071E+01
    0.954389613801125525E+00    0.774545377488202624E+00    0.177143329432123622E+02   -0.552738296672213814E+01
    0.951860088077229216E+00    0.836729588822963999E+00    0.130205017186462673E+02   -0.552561402128120260E+01
    0.967214488236779912E+00    0.772470658225374862E+00    0.115164802758328708E+02   -0.552305392584548382E+01
    0.949820208088875018E+00    0.833581143387280954E+00    0.227852062283347720E+02   -0.552124032283914445E+01
    0.952775685926470217E+00    0.731711672824991499E+00    0.113168648941794920E+02   -0.551532156540579344E+01
