    0.807497549057006880E+00    0.120497390627861023E+02    0.262649774551391602E+01   -0.220315979177816302E+09   -0.698975511231552993E+01    1
    0.101043057441711426E+01    0.223747447133064270E+02    0.157428503036499023E+01   -0.217210067098066270E+09   -0.699075511231550273E+01    1
    0.952358555793762163E+00    0.212252035737037659E+02    0.184113621711730957E+01   -0.211770395424321979E+09   -0.699175511231550484E+01    1
    0.849927949905395552E+00    0.158878952264785767E+02    0.904113113880157471E+01   -0.211154999497940004E+09   -0.699275511231551850E+01    1
    0.836392545700073264E+00    0.142117679119110107E+02    0.195458185672760010E+02   -0.206900816899125546E+09   -0.699375511231549929E+01    1
    0.871540617942810125E+00    0.194172143936157227E+02    0.177263063192367554E+02   -0.206577207019615978E+09   -0.699475511231549785E+01    1
    0.104515116214752202E+01    0.233799636363983154E+02    0.141798913478851318E+01   -0.205798691827646077E+09   -0.699575511231553371E+01    1
    0.877050757408142090E+00    0.202923640608787537E+02    0.142509090900421143E+02   -0.203058334574091792E+09   -0.699675511231554026E+01    1
    0.826167058944702215E+00    0.131142586469650269E+02    0.127879500389099121E+02   -0.198841640168630898E+09   -0.699775511231553793E+01    1
    0.895232224464416526E+00    0.238991335034370422E+02    0.166505312919616699E+02   -0.197117903218488634E+09   -0.699875511231551695E+01    1
    0.945884394645690962E+00    0.227839052677154541E+02    0.716429114341735840E+01   -0.195370352627474964E+09   -0.699975511231549596E+01    1
    0.851299071311950706E+00    0.157399103045463562E+02    0.171843302249908447E+02   -0.190245810650319904E+09   -0.700075511231552117E+01    1
    0.104549164772033687E+01    0.230640441179275513E+02    0.184603035449981689E+01   -0.189085358105773568E+09   -0.700175511231554282E+01    1
    0.879527354240417503E+00    0.205300077795982361E+02    0.267313867807388306E+02   -0.186823725818532705E+09   -0.700275511231553516E+01    1
    0.969156527519226096E+00    0.225397467613220215E+02    0.724974989891052246E+01   -0.186736968180536956E+09   -0.700375511231549996E+01    1
    0.843941998481750555E+00    0.145475640892982483E+02    0.650826394557952881E+01   -0.183532182878234744E+09   -0.700475511231551984E+01    1
    0.971309971809387163E+00    0.242726445198059082E+02    0.126318401098251343E+02   -0.181572711972294390E+09   -0.700575511231551840E+01    1
    0.827037310600280851E+00    0.128319352865219116E+02    0.243301552534103394E+02   -0.180649939277742714E+09   -0.700675511231550097E+01    1
    0.908778858184814520E+00    0.227797225117683411E+02    0.837275147438049316E+01   -0.177728677106099397E+09   -0.700775511231549419E+01    1
    0.866106653213500999E+00    0.176528424024581909E+02    0.152735835313796997E+02   -0.174991339090522707E+09   -0.700875511231548121E+01    1
    0.868544721603393577E+00    0.180537879467010498E+02    0.150502645969390869E+02   -0.174679206242149949E+09   -0.700975511231552773E+01    1
    0.955855512619018577E+00    0.238062024116516113E+02    0.124796158075332642E+02   -0.172967503969917536E+09   -0.701075511231552895E+01    1
    0.885850715637207076E+00    0.214633211493492126E+02    0.297647559642791748E+02   -0.171447378891678363E+09   -0.701175511231552218E+01    1
    0.830947828292846746E+00    0.129452511668205261E+02    0.180721932649612427E+02   -0.166442757418574184E+09   -0.701275511231549853E+01    1
    0.100684399604797359E+01    0.212531521916389465E+02    0.292048215866088867E+01   -0.166216366198993474E+09   -0.701375511231546067E+01    1
    0.804277181625366211E+00    0.111042931675910950E+02    0.223933035135269165E+02   -0.164955934482168466E+09   -0.701475511231549120E+01    1
    0.104327974319458017E+01    0.225332289934158325E+02    0.268904149532318115E+01   -0.163953873955936939E+09   -0.701575511231549598E+01    1
    0.964244675636291459E+00    0.244326144456863403E+02    0.158532732725143433E+02   -0.163269200858970344E+09   -0.701675511231551852E+01    1
    0.915221619606018111E+00    0.237528130412101746E+02    0.126851981878280640E+02   -0.157402743126085490E+09   -0.701775511231554905E+01    1
    0.900109958648681707E+00    0.240094095468521118E+02    0.242421054840087891E+02   -0.157325710900188446E+09   -0.701875511231552718E+01    1
    0.846457314491272039E+00    0.142279177904129028E+02    0.253651571273803711E+02   -0.152398463272969067E+09   -0.701975511231552307E+01    1
    0.970033001899719194E+00    0.222772181034088135E+02    0.976758778095245361E+01   -0.151755972245477498E+09   -0.702075511231549143E+01    1
    0.981954383850097701E+00    0.225066035985946655E+02    0.101556730270385742E+02   -0.146848166472261310E+09   -0.702175511231545713E+01    1
    0.100486218929290771E+01    0.238150447607040405E+02    0.110241776704788208E+02   -0.144834725079956859E+09   -0.702275511231550986E+01    1
    0.911744475364685059E+00    0.216470494866371155E+02    0.804423272609710693E+01   -0.144756820184325188E+09   -0.702375511231555993E+01    1
    0.861729049682617210E+00    0.160061836242675781E+02    0.105026167631149292E+02   -0.143228162788150579E+09   -0.702475511231551941E+01    1
    0.815568733215332076E+00    0.112861216068267822E+02    0.251085251569747925E+02   -0.142569317248762459E+09   -0.702575511231549044E+01    1
    0.964375543594360396E+00    0.240917012095451355E+02    0.182664710283279419E+02   -0.141594087773359954E+09   -0.702675511231551386E+01    1
    0.882190275192260787E+00    0.195741355419158936E+02    0.166147524118423462E+02   -0.141326706746038675E+09   -0.702775511231550709E+01    1
    0.110357022285461426E+01    0.230483263731002808E+02    0.541200041770935059E+00   -0.139651701244531989E+09   -0.702875511231551275E+01    1
    0.105139822959899898E+01    0.212188601493835449E+02    0.404659509658813477E+00   -0.138011936341155767E+09   -0.702975511231550776E+01    1
    0.844425630569458074E+00    0.136547282338142395E+02    0.189640206098556519E+02   -0.136697612813428879E+09   -0.703075511231546724E+01    1
    0.900487685203552268E+00    0.188091620802879333E+02    0.110178709030151367E+01   -0.136406685820073903E+09   -0.703175511231548889E+01    1
    0.950499486923217729E+00    0.248711258172988892E+02    0.256191569566726685E+02   -0.136327390424334377E+09   -0.703275511231553985E+01    1
    0.961802959442138672E+00    0.235324040055274963E+02    0.167665404081344604E+02   -0.135923377167523742E+09   -0.703375511231551886E+01    1
    0.879860925674438521E+00    0.176238983869552612E+02    0.445593953132629395E+01   -0.133818697905466467E+09   -0.703475511231550765E+01    1
    0.953663516044616744E+00    0.236563771963119507E+02    0.176721990108489990E+02   -0.133713979616826385E+09   -0.703575511231551776E+01    1
    0.907361006736755349E+00    0.238063186407089233E+02    0.201365071535110474E+02   -0.131849269282277837E+09   -0.703675511231548700E+01    1
    0.985919451713561990E+00    0.248031988739967346E+02    0.234578275680541992E+02   -0.131730573018575132E+09   -0.703775511231547224E+01    1
    0.951530933380126953E+00    0.194716840982437134E+02    0.396488606929779053E+01   -0.131324211649072573E+09   -0.703875511231545570E+01    1
    0.829204201698303223E+00    0.119773179292678833E+02    0.146595704555511475E+02   -0.127533177375816941E+09   -0.703975511231547202E+01    1
    0.953611803054809526E+00    0.186013668775558472E+02    0.142385244369506836E+01   -0.127164453788388282E+09   -0.704075511231547946E+01    1
    0.850413179397583097E+00    0.140899896621704102E+02    0.110909879207611084E+02   -0.126976284638486639E+09   -0.704175511231548690E+01    1
    0.970465755462646462E+00    0.224695488810539246E+02    0.137425965070724487E+02   -0.126426132919224381E+09   -0.704275511231548812E+01    1
    0.117988302707672110E+01    0.237745240330696106E+02    0.189548134803771973E+00   -0.125541840087055817E+09   -0.704375511231546003E+01    1
    0.848676657676696866E+00    0.136316925287246704E+02    0.422030031681060791E+01   -0.125149498159570456E+09   -0.704475511231549234E+01    1
    0.882335162162780740E+00    0.176913633942604065E+02    0.487345933914184570E+01   -0.125130319247837186E+09   -0.704575511231552998E+01    1
    0.113605575561523442E+01    0.241887807846069336E+02    0.279117822647094727E+01   -0.125057510601128533E+09   -0.704675511231549656E+01    1
    0.845227742195129417E+00    0.132385209202766418E+02    0.491910159587860107E+01   -0.122835324783399090E+09   -0.704775511231548979E+01    1
    0.842235636711120672E+00    0.130157321691513062E+02    0.113142192363739014E+02   -0.120991583411496654E+09   -0.704875511231552210E+01    1
    0.813196325302124046E+00    0.106977045536041260E+02    0.735640883445739746E+01   -0.120839518420721561E+09   -0.704975511231552154E+01    1
    0.115103681087493892E+01    0.231586620211601257E+02    0.114787459373474121E+01   -0.119759387416699097E+09   -0.705075511231551921E+01    1
    0.926979374885559038E+00    0.205095767974853516E+02    0.753916203975677490E+01   -0.119083548376472667E+09   -0.705175511231552399E+01    1
    0.863413548469543546E+00    0.155813947319984436E+02    0.250375467538833618E+02   -0.118488578923533231E+09   -0.705275511231551899E+01    1
    0.899100947380065962E+00    0.211003735661506653E+02    0.137134802341461182E+02   -0.116981044742671028E+09   -0.705375511231552732E+01    1
    0.961717653274536177E+00    0.235245540738105774E+02    0.224554359912872314E+02   -0.116654526738305956E+09   -0.705475511231554453E+01    1
    0.861622118949890159E+00    0.152761057019233704E+02    0.151902312040328979E+02   -0.116141364834103525E+09   -0.705575511231553776E+01    1
    0.870143580436706587E+00    0.155031323432922363E+02    0.306859016418457031E+00   -0.115445614105366483E+09   -0.705675511231551056E+01    1
    0.869994592666626043E+00    0.156280532479286194E+02    0.310036361217498779E+01   -0.114196220547556162E+09   -0.705775511231549935E+01    1
    0.846288776397705167E+00    0.131072163581848145E+02    0.925840795040130615E+01   -0.110138480304268226E+09   -0.705875511231551123E+01    1
    0.924899196624755837E+00    0.241871044039726257E+02    0.259769636392593384E+02   -0.107578075339872122E+09   -0.705975511231552222E+01    1
    0.101696646213531494E+01    0.225967243313789368E+02    0.104824447631835938E+02   -0.107354330046324447E+09   -0.706075511231553765E+01    1
    0.949194192886352539E+00    0.214338228106498718E+02    0.134191703796386719E+02   -0.107319093395567998E+09   -0.706175511231552999E+01    1
    0.918932747840881303E+00    0.236738592386245728E+02    0.218456107378005981E+02   -0.107130747845790371E+09   -0.706275511231550190E+01    1
    0.998157668113708541E+00    0.190303176641464233E+02    0.365663230419158936E+01   -0.106674513490070000E+09   -0.706375511231548359E+01    1
    0.804420542716980047E+00    0.992976427078247070E+01    0.269604742527008057E+02   -0.105737919423779696E+09   -0.706475511231546882E+01    1
    0.987555098533630327E+00    0.213362514972686768E+02    0.115502911806106567E+02   -0.105277527659440100E+09   -0.706575511231547804E+01    1
    0.938216090202331543E+00    0.236926078796386719E+02    0.255013239383697510E+02   -0.105144400686804056E+09   -0.706675511231549347E+01    1
    0.972217011451721236E+00    0.213096231222152710E+02    0.130658519268035889E+02   -0.105112767024848148E+09   -0.706775511231551956E+01    1
    0.985080170631408736E+00    0.235654413700103760E+02    0.264905440807342529E+02   -0.104538889999843255E+09   -0.706875511231552345E+01    1
    0.926378893852233931E+00    0.211679413914680481E+02    0.121325325965881348E+02   -0.101333737957227215E+09   -0.706975511231549092E+01    1
    0.892161989212036155E+00    0.200064182281494141E+02    0.230527174472808838E+02   -0.101035042677822173E+09   -0.707075511231549747E+01    1
    0.840958166122436568E+00    0.123202875256538391E+02    0.133907335996627808E+02   -0.100821700381763190E+09   -0.707175511231550757E+01    1
    0.100137457847595224E+01    0.230091452598571777E+02    0.168418765068054199E+02   -0.984288702351287752E+08   -0.707275511231550791E+01    1
    0.824550151824951172E+00    0.108265131711959839E+02    0.525485336780548096E+01   -0.981548968672972620E+08   -0.707375511231550114E+01    1
    0.905997085571289107E+00    0.198124706745147705E+02    0.963006734848022461E+01   -0.974776037138178200E+08   -0.707475511231550946E+01    1
    0.102907574176788330E+01    0.210751190781593323E+02    0.677263140678405762E+01   -0.964170876774191558E+08   -0.707575511231550625E+01    1
    0.101042978763580327E+01    0.239241033792495728E+02    0.194199442863464355E+02   -0.963306401006431729E+08   -0.707675511231548171E+01    1
    0.108317530155181885E+01    0.214795410633087158E+02    0.306547701358795166E+01   -0.960774197590370178E+08   -0.707775511231550514E+01    1
    0.832986640930175826E+00    0.114450439810752869E+02    0.134097933769226074E+02   -0.955803482889106125E+08   -0.707875511231553034E+01    1
    0.991147899627685569E+00    0.221166297793388367E+02    0.161864930391311646E+02   -0.949155995580132753E+08   -0.707975511231552090E+01    1
    0.920496439933776833E+00    0.212661921977996826E+02    0.135424429178237915E+02   -0.947762062294622809E+08   -0.708075511231552213E+01    1
    0.118089053630828866E+01    0.221285209059715271E+02    0.165485143661499023E+00   -0.940039339906974882E+08   -0.708175511231552246E+01    1
    0.101050426959991446E+01    0.213594615459442139E+02    0.102251136302947998E+02   -0.934438054202475250E+08   -0.708275511231552013E+01    1
    0.869386315345764160E+00    0.151685923337936401E+02    0.713914990425109863E+01   -0.934061134883329868E+08   -0.708375511231552402E+01    1
    0.861277031898498580E+00    0.142117321491241455E+02    0.847493469715118408E+01   -0.925727668496118486E+08   -0.708475511231548261E+01    1
    0.895712423324585005E+00    0.197957217693328857E+02    0.161658006906509399E+02   -0.923535216067047268E+08   -0.708575511231548649E+01    1
    0.969744706153869651E+00    0.176070123910903931E+02    0.315469622611999512E+01   -0.922942261050262302E+08   -0.708675511231549748E+01    1
    0.997463321685790993E+00    0.218877911567687988E+02    0.145079416036605835E+02   -0.919765620659536570E+08   -0.708775511231548361E+01    1
    0.993161582946777366E+00    0.220228731632232666E+02    0.162499666213989258E+02   -0.914673062269501686E+08   -0.708875511231548483E+01    1
    0.936467957496643022E+00    0.223625645041465759E+02    0.204045116901397705E+02   -0.909635278877288997E+08   -0.708975511231547539E+01    1
    0.119306843280792219E+01    0.239449173212051392E+02    0.354801356792449951E+01   -0.902121562018608153E+08   -0.709075511231549882E+01    1
    0.114586906433105473E+01    0.245118841528892517E+02    0.482625067234039307E+01   -0.896850096480239630E+08   -0.709175511231553379E+01    1
    0.100581619739532480E+01    0.232794240117073059E+02    0.203684234619140625E+02   -0.893774930648515075E+08   -0.709275511231555900E+01    1
    0.835905051231384366E+00    0.113857284188270569E+02    0.418424069881439209E+01   -0.891702932881359160E+08   -0.709375511231555222E+01    1
    0.109237632751464853E+01    0.219405755400657654E+02    0.383460402488708496E+01   -0.886988367059966624E+08   -0.709475511231548772E+01    1
    0.919263386726379417E+00    0.221115335822105408E+02    0.188259243965148926E+02   -0.879835178379109949E+08   -0.709575511231547384E+01    1
    0.113771190643310538E+01    0.246829301118850708E+02    0.523701667785644531E+01   -0.879251624508125037E+08   -0.709675511231547862E+01    1
    0.935201883316040039E+00    0.215838685631752014E+02    0.174735921621322632E+02   -0.864369204876650125E+08   -0.709775511231546563E+01    1
    0.116260461807250981E+01    0.230199784040451050E+02    0.333723843097686768E+01   -0.856620160673020184E+08   -0.709875511231552725E+01    1
    0.963235068321228072E+00    0.220039889216423035E+02    0.270259255170822144E+02   -0.843513894023489505E+08   -0.709975511231554801E+01    1
    0.886525726318359353E+00    0.174654260277748108E+02    0.117890202999114990E+02   -0.834374066324528605E+08   -0.710075511231553769E+01    1
    0.957798695564269997E+00    0.176674604415893555E+02    0.494922995567321777E+01   -0.832590650855402350E+08   -0.710175511231549716E+01    1
    0.102724363803863517E+01    0.245091453194618225E+02    0.202480494976043701E+02   -0.816409723593561947E+08   -0.710275511231548595E+01    1
    0.103311688899993892E+01    0.219414874911308289E+02    0.979764819145202637E+01   -0.816052419632322639E+08   -0.710375511231548451E+01    1
    0.900681805610656805E+00    0.181158736348152161E+02    0.764979779720306396E+01   -0.812470086797823161E+08   -0.710475511231546175E+01    1
    0.900043630599975608E+00    0.202292889356613159E+02    0.216211348772048950E+02   -0.810489685948228985E+08   -0.710575511231550738E+01    1
    0.882966828346252508E+00    0.171469241380691528E+02    0.164749377965927124E+02   -0.808835414288610667E+08   -0.710675511231549617E+01    1
    0.119971439838409433E+01    0.225330516695976257E+02    0.255367934703826904E+01   -0.807611123396239877E+08   -0.710775511231548851E+01    1
    0.968107795715332009E+00    0.210585922002792358E+02    0.191041356325149536E+02   -0.801397507288412452E+08   -0.710875511231553237E+01    1
    0.808185267448425337E+00    0.938485413789749146E+01    0.163928568363189697E+02   -0.783269905300273448E+08   -0.710975511231552026E+01    1
    0.959052419662475564E+00    0.209752857685089111E+02    0.202800643444061279E+02   -0.770104036274815053E+08   -0.711075511231553037E+01    1
    0.890739607810974166E+00    0.181203275918960571E+02    0.160533696413040161E+02   -0.763257763932622820E+08   -0.711175511231555468E+01    1
    0.100545208454132085E+01    0.225554093718528748E+02    0.228334289789199829E+02   -0.759439114767395109E+08   -0.711275511231549729E+01    1
    0.992838168144226096E+00    0.186034128069877625E+02    0.747381269931793213E+01   -0.758321590974641591E+08   -0.711375511231544433E+01    1
    0.903738045692443870E+00    0.199953094124794006E+02    0.172080355882644653E+02   -0.758162065597457439E+08   -0.711475511231546065E+01    1
    0.887018966674804732E+00    0.154168754816055298E+02    0.743463635444641113E+00   -0.754008257455190867E+08   -0.711575511231552138E+01    1
    0.104420692920684810E+01    0.238829091191291809E+02    0.125633400678634644E+02   -0.753355616942299604E+08   -0.711675511231550573E+01    1
    0.993337416648864768E+00    0.191357299685478210E+02    0.942873537540435791E+01   -0.740572060688655972E+08   -0.711775511231547409E+01    1
    0.854774451255798429E+00    0.127448052167892456E+02    0.972048819065093994E+01   -0.739008005304834992E+08   -0.711875511231553126E+01    1
    0.978058815002441406E+00    0.204766452312469482E+02    0.174630385637283325E+02   -0.727794904464228600E+08   -0.711975511231554670E+01    1
    0.865328073501586914E+00    0.135830268263816833E+02    0.572953104972839355E+01   -0.706413152007657439E+08   -0.712075511231549907E+01    1
    0.949084234237670854E+00    0.197350770235061646E+02    0.152922123670578003E+02   -0.704214227981182784E+08   -0.712175511231547542E+01    1
